row_index,point_index,frame_id,s,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,paint
2,22,world,0.88,0.9754367508657424,1.4132201192052978,-0.4518755619613966,0.7066241290556023,0.7066646250399461,0.026121643169286623,0.02500215414120178,1
2,23,world,0.92,0.9754657025784516,1.4532171262811309,-0.4522752152613527,0.7068341242031525,0.7064053709013567,0.019634685388373155,0.0314873300452569,1
2,24,world,0.96,0.9755276122527384,1.4932079360958466,-0.4531298246544696,0.7069093036830815,0.7062690639100863,0.01671036716455617,0.03440943706452092,1
2,25,world,1.0,0.9756155394604442,1.5331890327821422,-0.4543435835456532,0.7069863481123487,0.7060814384470282,0.013050041558778175,0.03806576255186202,1
2,26,world,1.04,0.9757271455101272,1.5731591912688883,-0.4558842083266152,0.7070125414705597,0.7059987548116846,0.011544097880378924,0.039569662771106684,1
2,27,world,1.08,0.9758455138621328,1.6131255651556538,-0.45751818082989215,0.7070475273737863,0.705860951504237,0.0091539077413924,0.0419561336303788,1
2,28,world,1.12,0.9759971310214791,1.6530702807742448,-0.4596111242999932,0.7070834507310428,0.7056504068344264,0.005744014169603764,0.04535971051394431,1
2,29,world,1.16,0.9761681885751874,1.6930000334956048,-0.4619724255642415,0.7071039189840626,0.7054011666075546,0.002011906740728757,0.04908354242868026,1
2,30,world,1.2,0.9763863733140046,1.7328853785860037,-0.4649842767712665,0.7070997577446267,0.7050239384973453,-0.0031516038110382867,0.05423325673975105,1
2,31,world,1.24,0.9766344132290956,1.7727377094455106,-0.46840825280968246,0.7070715437558458,0.7047134652080603,-0.007059179769548102,0.058128581146921696,1
2,32,world,1.28,0.9769288339452386,1.812528478130114,-0.47247247560591094,0.7069544839709486,0.704046442722452,-0.014675067001445326,0.06571610526905898,1
2,33,world,1.32,0.977288704723219,1.8522167037072885,-0.4774401797767509,0.706788114931741,0.7034071559280148,-0.021226412268004615,0.07223830703114748,1
2,34,world,1.36,0.9776904806036624,1.891827961356376,-0.4829863475657,0.7066329534163226,0.7029160332353606,-0.025881830488313978,0.07687034680138355,1
2,35,world,1.4000000000000001,0.9781263515908957,1.9313701384410227,-0.48900316875184374,0.7063372266027229,0.7021081712954795,-0.03298063542529062,0.08392923091650133,1
2,36,world,1.44,0.9786665897609387,1.9706570986900813,-0.4964606884360699,0.7046618237464289,0.6985751470771026,-0.05875129062224907,0.10951147835172911,1
2,37,world,1.48,0.9794788548499304,2.0090196309525195,-0.507673303956158,0.7002027102913913,0.6912506337329479,-0.09857060668258422,0.14890453775024914,1
2,38,world,1.52,0.9806475531806598,2.045569524959038,-0.5238061714387481,0.692560860147761,0.6804412583185704,-0.1426865620554916,0.19235304514880558,1
2,39,world,1.56,0.9821455528918358,2.0797529339309695,-0.5444847590553458,0.6842918861287643,0.6696301077794993,-0.1781701842932643,0.2271464698437082,1
2,40,world,1.6,0.9838186988608603,2.1123664221993894,-0.5675810889529502,0.680372374180996,0.6646784954196112,-0.19259655358101643,0.24125193828599847,0
2,41,world,1.6400000000000001,0.9855056928132354,2.144844828768581,-0.5908685782579601,0.6803723741809959,0.6646784954196114,-0.19259655358101652,0.24125193828599847,0
2,42,world,1.68,0.9871926867656104,2.1773232353377723,-0.6141560675629698,0.6803723741809959,0.6646784954196113,-0.19259655358101646,0.24125193828599842,0
3,0,world,0.0,1.037123499398536,2.173117596007137,-0.611392313974506,0.6825576768481942,0.6674284525945521,-0.18470251155750705,0.23353642257084212,0
3,1,world,0.039999999999999813,1.0354904426075426,2.1401153343751265,-0.5888493804322696,0.682557676848194,0.6674284525945522,-0.1847025115575071,0.23353642257084214,0
3,2,world,0.07999999999999985,1.033857385816549,2.1071130727431155,-0.5663064468900331,0.6825576768481939,0.6674284525945523,-0.18470251155750714,0.23353642257084212,0
3,3,world,0.11999999999999988,1.0322336403187626,2.0740235973206835,-0.543892047679859,0.6850429365674771,0.670589441859757,-0.175260306549042,0.224298462931789,1
3,4,world,0.15999999999999992,1.0307260462843788,2.0399091612703404,-0.5230810187472896,0.6917471235864039,0.6793482826671656,-0.14658075252791541,0.19617826290254367,1
3,5,world,0.19999999999999996,1.029494778637812,2.003755596263725,-0.5060844360917219,0.69907218143071,0.6895651353497384,-0.10629245095653231,0.15652451606524317,1
3,6,world,0.24,1.028628434053391,1.965621083188861,-0.4941253000108208,0.7040720803331081,0.6975036056530974,-0.06544085634581111,0.11614094935493137,1
3,7,world,0.2799999999999998,1.0280362999943349,1.926478555006261,-0.4859514025596978,0.7061082279530239,0.7015484986497765,-0.03756554843688976,0.08848561481913746,1
3,8,world,0.31999999999999984,1.0276024948017612,1.886934990081941,-0.47996309787829805,0.7067174143694739,0.7031750653911867,-0.023462656146362157,0.07446359785548526,1
3,9,world,0.3599999999999999,1.0272286331815166,1.8472710851529628,-0.47480226225661226,0.7068217267900805,0.7035237989784305,-0.020076018962045698,0.07109334899328802,1
3,10,world,0.3999999999999999,1.0268584223981831,1.8076006353194964,-0.46969182327410897,0.7068829259980063,0.7037499183107143,-0.017791260018179895,0.068818983406656,1
3,11,world,0.43999999999999995,1.026528783161653,1.7678629287136503,-0.46514143932970503,0.707033638651866,0.7044508765839802,-0.010170240441769151,0.061228771865204604,1
3,12,world,0.48,1.0262712742791222,1.728022368882231,-0.4615867524030389,0.7071003659309308,0.7050346274100027,-0.003012061379561498,0.05409412296569988,1
3,13,world,0.52,1.0260642593279115,1.6881257431566083,-0.45872909043246884,0.707101291153751,0.7054545053394644,0.0027864060522583885,0.048310877514922544,1
3,14,world,0.5599999999999998,1.0258954286738677,1.6481942404247212,-0.45639852958792404,0.7070730319686219,0.7057241530386122,0.006908506236698713,0.04419750923085082,1
3,15,world,0.5999999999999999,1.025758134931598,1.6082395072355953,-0.4545033084756923,0.7070458673650154,0.7058684960144416,0.009281241098413313,0.041829013137254456,1
3,16,world,0.6399999999999999,1.0256259262515846,1.568281382430496,-0.45267828224041334,0.7070443074101403,0.7058754722615853,0.00939932893783643,0.04171112122584789,1
3,17,world,0.6799999999999999,1.0254967596249789,1.5283214013660427,-0.45089524891571936,0.707009911012265,0.7060076910950569,0.01170408995736604,0.039409898798728187,1
3,18,world,0.72,1.0254027050758348,1.4883430257879249,-0.44959690738687896,0.7069155969738687,0.706255949154974,0.016441981298021366,0.03467757617367689,1
3,19,world,0.7599999999999999,1.0253502202681974,1.4483503840862089,-0.4488724001088258,0.7067412083864973,0.7065366789515144,0.022734651082737575,0.02838875313754338,1
3,20,world,0.7999999999999999,1.0253542885439835,1.4083506459206203,-0.4489285591298594,0.7065931009282648,0.706693377876851,0.026947907218191472,0.024175807786815627,1
3,21,world,0.84,1.0253667748609119,1.3683510208810417,-0.4491009219125011,0.70657437502115,0.7067098595631122,0.027434514446026712,0.023689119377224815,1
3,22,world,0.8799999999999999,1.025387112328717,1.3283520794559367,-0.449381663027983,0.7065104949026489,0.7067616482317383,0.029033094613387506,0.022090101818259725,1
3,23,world,0.9199999999999999,1.0254212739342283,1.2883548776997071,-0.44985323438238434,0.7064436402241575,0.7068093891128763,0.030616714364952318,0.020505790650903195,1
3,24,world,0.96,1.025475638176046,1.2483625137493781,-0.4506036856202882,0.70619482215045,0.7069430167698996,0.03590087977180228,0.015217458387602129,1
3,25,world,0.9999999999999999,1.0255906368133683,1.2083945964627276,-0.4521911421330717,0.7059058040602929,0.707037240457895,0.04119460888028263,0.009916682856519445,1
3,26,world,1.04,1.0257274611473095,1.168439452856402,-0.454079883470193,0.7058308757926868,0.7070538706400351,0.0424590953263618,0.008650087556811714,1
3,27,world,1.08,1.0258671172778804,1.1284861864948401,-0.4560077153053089,0.7057974654797274,0.7070604172158336,0.043010902330238625,0.00809730879385117,1
3,28,world,1.1199999999999999,1.0260142117881146,1.0885380619757752,-0.45803822752444784,0.7056693162508653,0.7070809865287206,0.04506457701465178,0.0060397425522959675,1
3,29,world,1.16,1.0261887000883543,1.048611304557812,-0.4604468872709423,0.705440596294166,0.707102062515574,0.0485135557604133,0.002583252568841737,1
3,30,world,1.2,1.0263840854934865,1.0087028293171332,-0.4631440134378503,0.705326836558568,0.7071061396636094,0.05014033926192385,0.0009525014490876521,1
3,31,world,1.24,1.0265918149785993,0.9688063408905033,-0.466011538929614,0.705223335053072,0.7071066137947642,0.0515756503261704,-0.0004865364911772547,1
3,32,world,1.2799999999999998,1.0268069978528716,0.9289173672796878,-0.4689819519984781,0.7051111129613635,0.7071039446147387,0.05308783633054684,-0.002002878529760292,1
3,33,world,1.3199999999999998,1.027049246614052,0.8890589442391115,-0.472325986176664,0.7046026135997343,0.7070569771542498,0.05945718555378235,-0.008392321010391687,1
3,34,world,1.3599999999999999,1.0273603809346488,0.8492921021715993,-0.4766209257957966,0.7036245403228027,0.7068496576455162,0.07008927336096796,-0.019067288786625433,1
3,35,world,1.4,1.0277813609923345,0.8097251676579411,-0.4824321906062984,0.701137939531824,0.7059296896524082,0.09168200357976594,-0.04078324700073289,1
3,36,world,1.44,1.0284351917835515,0.7707782393062681,-0.4914577579690641,0.6961137300512267,0.7032681359593334,0.1242001402463789,-0.07357940568686548,1
3,37,world,1.48,1.0293750982047443,0.7329740140627756,-0.5044323514466316,0.6886135593243493,0.6984218318844877,0.16065916070728634,-0.11048504307189104,1
3,38,world,1.52,1.0306105420295952,0.6968312529000811,-0.5214865826236966,0.6804777404700749,0.6925879190509527,0.19222394420435518,-0.14255516260007312,1
3,39,world,1.56,1.0320280819813898,0.6619766884522655,-0.5410544930008008,0.6759164559504509,0.6891563354854627,0.20769435372932388,-0.1583147032482737,1
3,40,world,1.5999999999999999,1.0334892607241655,0.6274654862307062,-0.5612247990633221,0.6752704490120315,0.6886630847032471,0.2097851774818467,-0.1604467381002426,0
3,41,world,1.64,1.034949178381165,0.5929440530620259,-0.5813776969297609,0.6752704490120314,0.6886630847032472,0.20978517748184677,-0.1604467381002425,0
3,42,world,1.68,1.0364090960381647,0.5584226198933455,-0.6015305947961999,0.6752704490120311,0.6886630847032474,0.2097851774818468,-0.16044673810024243,0
4,0,world,0.0,1.0873086665288962,0.5575415173446914,-0.6121397037608993,0.6714761297443199,0.685734495133009,0.2216298878391259,-0.17253464053540962,0
4,1,world,0.04,1.0857674281889305,0.5913790617485194,-0.5908642443510913,0.6714761297443204,0.6857344951330088,0.22162988783912582,-0.1725346405354098,0
4,2,world,0.08,1.0842261898489647,0.6252166061523473,-0.5695887849412833,0.6714761297443206,0.6857344951330083,0.2216298878391257,-0.17253464053540987,0
4,3,world,0.12,1.0826818328838905,0.6590268478627818,-0.5482702756149312,0.6715660578168458,0.6858044889976651,0.2213572451516403,-0.17225621288612258,1
4,4,world,0.16,1.0811426306954854,0.6928816825730312,-0.5270229235125656,0.6745234511455096,0.6880906905553626,0.21217472481637742,-0.16288401264362978,1
4,5,world,0.2,1.0797257102902336,0.7277281412760129,-0.5074635654384916,0.6833080466087493,0.6946653917653495,0.18190688126218127,-0.13206056744045752,1
4,6,world,0.24,1.078619053526511,0.7646441731925436,-0.4921871280136987,0.6929573511239115,0.7013156630405398,0.1407483907832113,-0.09031246198214542,1
4,7,world,0.28,1.0778817583391538,0.8032961764124815,-0.4820094070052728,0.6998529226327047,0.705323029761141,0.10102418867097933,-0.05019386092338844,1
4,8,world,0.32,1.0773957230824223,0.8427214146869911,-0.4753001115587481,0.702685758795262,0.7065533684547116,0.07894760517882313,-0.027970297605785382,1
4,9,world,0.36,1.0770026889633757,0.8823487773434562,-0.46987461620893123,0.704011015445456,0.7069464932918498,0.06609455437803048,-0.015055086694672976,1
4,10,world,0.4,1.076737937994634,0.9221761160698315,-0.4662199585592313,0.7051692252261279,0.7071057233023778,0.052310264714174035,-0.0012231404403879448,1
4,11,world,0.44,1.0765445886130371,0.9620864641495707,-0.46355093793249436,0.7053887819165304,0.7071044032733332,0.04926120528551401,0.0018338134025270357,1
4,12,world,0.48,1.0763492988533154,1.0019950386250018,-0.4608551320675794,0.7053696374485642,0.7071050608761067,0.04953457948934444,0.0015597704615248921,1
4,13,world,0.52,1.0761528824680258,1.0419025561933437,-0.4581437741132063,0.7053681779859826,0.7071051065149521,0.049555357790654425,0.0015389410169921415,1
